0.00.679.183 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.188 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.191 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.679.192 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.679.193 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.679.198 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.679.199 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.201 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.202 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.679.203 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.679.204 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.679.206 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.679.208 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.679.209 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.679.213 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.629.248 I 
0.01.629.328 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.01.632.957 I hellaswag_score : loaded 10042 tasks from prompt.
0.01.632.960 I ================================= is_spm = 0
0.01.632.961 I hellaswag_score : selecting 10042 randomized tasks.
0.04.304.506 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
2015	82.38213400%	[80.6575%, 83.9835%]
2016	82.39087302%	[80.6670%, 83.9915%]
2017	82.39960337%	[80.6765%, 83.9995%]
2018	82.40832507%	[80.6860%, 84.0075%]
2019	82.41703814%	[80.6954%, 84.0155%]
2020	82.42574257%	[80.7049%, 84.0235%]
2021	82.43443840%	[80.7143%, 84.0315%]
2022	82.44312562%	[80.7238%, 84.0395%]
2023	82.45180425%	[80.7332%, 84.0474%]
2024	82.46047431%	[80.7426%, 84.0554%]
2025	82.46913580%	[80.7520%, 84.0633%]
2026	82.47778875%	[80.7614%, 84.0713%]
2027	82.48643315%	[80.7708%, 84.0792%]
2028	82.44575937%	[80.7291%, 84.0397%]
2029	82.45441104%	[80.7385%, 84.0477%]
2030	82.46305419%	[80.7479%, 84.0556%]
2031	82.47168882%	[80.7573%, 84.0635%]
2032	82.48031496%	[80.7666%, 84.0714%]
2033	82.48893261%	[80.7760%, 84.0793%]
2034	82.49754179%	[80.7853%, 84.0872%]
2035	82.50614251%	[80.7947%, 84.0951%]
2036	82.51473477%	[80.8040%, 84.1030%]
2037	82.52331861%	[80.8133%, 84.1109%]
2038	82.53189401%	[80.8226%, 84.1187%]
2039	82.54046101%	[80.8319%, 84.1266%]
2040	82.54901961%	[80.8412%, 84.1345%]
2041	82.55756982%	[80.8505%, 84.1423%]
2042	82.56611166%	[80.8598%, 84.1501%]
2043	82.52569750%	[80.8184%, 84.1109%]
2044	82.48532290%	[80.7770%, 84.0717%]
2045	82.49388753%	[80.7863%, 84.0796%]
2046	82.50244379%	[80.7956%, 84.0874%]
2047	82.51099170%	[80.8049%, 84.0953%]
2048	82.51953125%	[80.8142%, 84.1031%]
2049	82.52806247%	[80.8234%, 84.1110%]
2050	82.53658537%	[80.8327%, 84.1188%]
2051	82.49634325%	[80.7915%, 84.0797%]
2052	82.50487329%	[80.8007%, 84.0876%]
2053	82.51339503%	[80.8100%, 84.0954%]
2054	82.52190847%	[80.8192%, 84.1032%]
2055	82.48175182%	[80.7781%, 84.0642%]
2056	82.49027237%	[80.7873%, 84.0720%]
2057	82.49878464%	[80.7966%, 84.0799%]
2058	82.50728863%	[80.8058%, 84.0877%]
2059	82.46721710%	[80.7647%, 84.0488%]
2060	82.47572816%	[80.7740%, 84.0566%]
2061	82.48423096%	[80.7832%, 84.0644%]
2062	82.49272551%	[80.7924%, 84.0722%]
2063	82.50121183%	[80.8016%, 84.0800%]
2064	82.50968992%	[80.8108%, 84.0878%]
2065	82.46973366%	[80.7699%, 84.0490%]
2066	82.47821878%	[80.7791%, 84.0568%]
2067	82.43831640%	[80.7383%, 84.0180%]
2068	82.44680851%	[80.7475%, 84.0258%]
2069	82.45529241%	[80.7567%, 84.0336%]
2070	82.46376812%	[80.7659%, 84.0414%]
2071	82.47223563%	[80.7751%, 84.0492%]
2072	82.48069498%	[80.7842%, 84.0569%]
2073	82.44090690%	[80.7435%, 84.0183%]
2074	82.44937319%	[80.7527%, 84.0261%]
2075	82.40963855%	[80.7120%, 83.9875%]
2076	82.41811175%	[80.7212%, 83.9953%]
2077	82.42657679%	[80.7303%, 84.0031%]
2078	82.38691049%	[80.6897%, 83.9646%]
2079	82.34728235%	[80.6492%, 83.9261%]
2080	82.35576923%	[80.6584%, 83.9339%]
2081	82.36424796%	[80.6675%, 83.9417%]
2082	82.37271854%	[80.6767%, 83.9495%]
2083	82.38118099%	[80.6859%, 83.9572%]
2084	82.38963532%	[80.6951%, 83.9650%]
2085	82.39808153%	[80.7042%, 83.9728%]
2086	82.40651965%	[80.7134%, 83.9805%]
2087	82.41494969%	[80.7225%, 83.9883%]
2088	82.42337165%	[80.7317%, 83.9960%]
2089	82.43178554%	[80.7408%, 84.0037%]
2090	82.44019139%	[80.7499%, 84.0115%]
2091	82.44858919%	[80.7590%, 84.0192%]
2092	82.45697897%	[80.7681%, 84.0269%]
2093	82.46536073%	[80.7772%, 84.0346%]
2094	82.47373448%	[80.7863%, 84.0423%]
2095	82.48210024%	[80.7953%, 84.0500%]
2096	82.49045802%	[80.8044%, 84.0576%]
2097	82.49880782%	[80.8135%, 84.0653%]
2098	82.50714967%	[80.8225%, 84.0730%]
2099	82.51548356%	[80.8315%, 84.0806%]
2100	82.52380952%	[80.8406%, 84.0883%]
2101	82.48453118%	[80.8004%, 84.0501%]
2102	82.49286394%	[80.8094%, 84.0578%]
2103	82.50118878%	[80.8184%, 84.0654%]
2104	82.50950570%	[80.8274%, 84.0731%]
2105	82.51781473%	[80.8364%, 84.0807%]
2106	82.47863248%	[80.7963%, 84.0427%]
2107	82.48694827%	[80.8053%, 84.0503%]
2108	82.49525617%	[80.8143%, 84.0580%]
2109	82.50355619%	[80.8233%, 84.0656%]
2110	82.51184834%	[80.8323%, 84.0732%]
2111	82.52013264%	[80.8413%, 84.0808%]
2112	82.52840909%	[80.8503%, 84.0884%]
2113	82.48935163%	[80.8103%, 84.0505%]
2114	82.49763482%	[80.8193%, 84.0581%]
2115	82.50591017%	[80.8282%, 84.0657%]
2116	82.51417769%	[80.8372%, 84.0733%]
2117	82.52243741%	[80.8462%, 84.0809%]
2118	82.53068933%	[80.8551%, 84.0885%]
2119	82.49174139%	[80.8152%, 84.0507%]
2120	82.50000000%	[80.8242%, 84.0583%]
2121	82.50825083%	[80.8331%, 84.0658%]
2122	82.51649387%	[80.8421%, 84.0734%]
2123	82.47762600%	[80.8023%, 84.0357%]
2124	82.48587571%	[80.8112%, 84.0433%]
2125	82.49411765%	[80.8201%, 84.0508%]
2126	82.50235183%	[80.8291%, 84.0584%]
2127	82.51057828%	[80.8380%, 84.0660%]
2128	82.51879699%	[80.8469%, 84.0735%]
2129	82.52700798%	[80.8558%, 84.0811%]
2130	82.53521127%	[80.8647%, 84.0886%]
2131	82.54340685%	[80.8736%, 84.0961%]
2132	82.55159475%	[80.8824%, 84.1037%]
2133	82.55977496%	[80.8913%, 84.1112%]
2134	82.56794752%	[80.9002%, 84.1187%]
2135	82.52927400%	[80.8606%, 84.0811%]
2136	82.53745318%	[80.8694%, 84.0887%]
2137	82.49883014%	[80.8299%, 84.0512%]
2138	82.50701590%	[80.8387%, 84.0587%]
2139	82.51519402%	[80.8476%, 84.0662%]
2140	82.52336449%	[80.8565%, 84.0737%]
2141	82.48482018%	[80.8170%, 84.0363%]
2142	82.49299720%	[80.8259%, 84.0438%]
2143	82.50116659%	[80.8347%, 84.0513%]
2144	82.50932836%	[80.8436%, 84.0588%]
2145	82.51748252%	[80.8524%, 84.0663%]
2146	82.52562908%	[80.8612%, 84.0738%]
2147	82.53376805%	[80.8700%, 84.0813%]
2148	82.54189944%	[80.8788%, 84.0888%]
2149	82.55002327%	[80.8877%, 84.0962%]
2150	82.55813953%	[80.8964%, 84.1037%]
2151	82.56624826%	[80.9052%, 84.1112%]
2152	82.57434944%	[80.9140%, 84.1186%]
2153	82.53599628%	[80.8747%, 84.0814%]
2154	82.54410399%	[80.8835%, 84.0888%]
2155	82.55220418%	[80.8923%, 84.0963%]
2156	82.56029685%	[80.9011%, 84.1037%]
2157	82.56838201%	[80.9098%, 84.1111%]
2158	82.53012048%	[80.8707%, 84.0740%]
2159	82.53821214%	[80.8794%, 84.0814%]
2160	82.50000000%	[80.8403%, 84.0443%]
2161	82.50809810%	[80.8491%, 84.0518%]
2162	82.46993525%	[80.8100%, 84.0147%]
2163	82.47803976%	[80.8188%, 84.0221%]
2164	82.48613678%	[80.8276%, 84.0296%]
2165	82.49422633%	[80.8363%, 84.0370%]
2166	82.50230840%	[80.8451%, 84.0445%]
2167	82.51038302%	[80.8538%, 84.0519%]
2168	82.51845018%	[80.8625%, 84.0593%]
2169	82.52650991%	[80.8713%, 84.0667%]
2170	82.53456221%	[80.8800%, 84.0741%]
2171	82.54260709%	[80.8887%, 84.0815%]
2172	82.55064457%	[80.8974%, 84.0889%]
2173	82.55867464%	[80.9061%, 84.0963%]
2174	82.52069917%	[80.8672%, 84.0594%]
2175	82.52873563%	[80.8759%, 84.0668%]
2176	82.53676471%	[80.8846%, 84.0742%]
2177	82.49885163%	[80.8458%, 84.0374%]
2178	82.50688705%	[80.8545%, 84.0448%]
2179	82.46902249%	[80.8158%, 84.0080%]
2180	82.47706422%	[80.8245%, 84.0154%]
2181	82.48509858%	[80.8332%, 84.0228%]
2182	82.49312557%	[80.8419%, 84.0302%]
2183	82.50114521%	[80.8505%, 84.0376%]
2184	82.46336996%	[80.8119%, 84.0009%]
2185	82.47139588%	[80.8206%, 84.0082%]
2186	82.47941446%	[80.8293%, 84.0156%]
2187	82.48742570%	[80.8379%, 84.0230%]
2188	82.49542962%	[80.8466%, 84.0304%]
2189	82.50342622%	[80.8552%, 84.0377%]
2190	82.46575342%	[80.8167%, 84.0011%]
2191	82.42811502%	[80.7782%, 83.9646%]
2192	82.43613139%	[80.7868%, 83.9719%]
2193	82.39854081%	[80.7484%, 83.9354%]
2194	82.40656335%	[80.7571%, 83.9428%]
2195	82.41457859%	[80.7657%, 83.9502%]
2196	82.42258652%	[80.7744%, 83.9575%]
2197	82.43058716%	[80.7830%, 83.9649%]
2198	82.39308462%	[80.7447%, 83.9285%]
2199	82.40109141%	[80.7533%, 83.9358%]
2200	82.36363636%	[80.7150%, 83.8994%]
2201	82.37164925%	[80.7237%, 83.9068%]
2202	82.37965486%	[80.7323%, 83.9142%]
2203	82.38765320%	[80.7410%, 83.9216%]
2204	82.39564428%	[80.7496%, 83.9289%]
2205	82.40362812%	[80.7583%, 83.9363%]
2206	82.41160471%	[80.7669%, 83.9436%]
2207	82.41957408%	[80.7755%, 83.9510%]
2208	82.42753623%	[80.7841%, 83.9583%]
2209	82.43549117%	[80.7928%, 83.9656%]
2210	82.44343891%	[80.8014%, 83.9729%]
2211	82.45137947%	[80.8099%, 83.9802%]
2212	82.45931284%	[80.8185%, 83.9876%]
2213	82.46723904%	[80.8271%, 83.9949%]
2214	82.42999097%	[80.7890%, 83.9587%]
2215	82.43792325%	[80.7976%, 83.9660%]
2216	82.44584838%	[80.8061%, 83.9733%]
2217	82.45376635%	[80.8147%, 83.9806%]
2218	82.46167719%	[80.8233%, 83.9878%]
2219	82.46958089%	[80.8318%, 83.9951%]
2220	82.47747748%	[80.8404%, 84.0024%]
2221	82.48536695%	[80.8489%, 84.0097%]
2222	82.49324932%	[80.8574%, 84.0169%]
2223	82.50112461%	[80.8659%, 84.0242%]
2224	82.46402878%	[80.8280%, 83.9881%]
2225	82.47191011%	[80.8365%, 83.9954%]
2226	82.47978437%	[80.8450%, 84.0026%]
2227	82.48765155%	[80.8535%, 84.0099%]
2228	82.49551167%	[80.8620%, 84.0171%]
2229	82.50336474%	[80.8705%, 84.0243%]
2230	82.51121076%	[80.8790%, 84.0316%]
2231	82.51904975%	[80.8875%, 84.0388%]
2232	82.52688172%	[80.8960%, 84.0460%]
2233	82.48992387%	[80.8582%, 84.0101%]
2234	82.49776186%	[80.8666%, 84.0173%]
2235	82.50559284%	[80.8751%, 84.0245%]
2236	82.51341682%	[80.8836%, 84.0317%]
2237	82.47653107%	[80.8458%, 83.9959%]
2238	82.48436104%	[80.8543%, 84.0031%]
2239	82.49218401%	[80.8628%, 84.0103%]
2240	82.50000000%	[80.8712%, 84.0175%]
2241	82.50780901%	[80.8797%, 84.0247%]
2242	82.51561106%	[80.8881%, 84.0319%]
2243	82.52340615%	[80.8965%, 84.0391%]
2244	82.53119430%	[80.9050%, 84.0462%]
2245	82.53897550%	[80.9134%, 84.0534%]
2246	82.54674978%	[80.9218%, 84.0606%]
2247	82.51001335%	[80.8842%, 84.0249%]
2248	82.51779359%	[80.8926%, 84.0320%]
2249	82.52556692%	[80.9010%, 84.0392%]
2250	82.53333333%	[80.9094%, 84.0464%]
2251	82.54109285%	[80.9178%, 84.0535%]
2252	82.50444050%	[80.8803%, 84.0179%]
2253	82.51220595%	[80.8887%, 84.0250%]
2254	82.51996451%	[80.8971%, 84.0322%]
2255	82.52771619%	[80.9055%, 84.0393%]
2256	82.53546099%	[80.9138%, 84.0465%]
2257	82.54319894%	[80.9222%, 84.0536%]
2258	82.55093003%	[80.9306%, 84.0607%]
2259	82.55865427%	[80.9389%, 84.0678%]
2260	82.56637168%	[80.9473%, 84.0749%]
2261	82.52985405%	[80.9099%, 84.0395%]
2262	82.49336870%	[80.8726%, 84.0040%]
2263	82.50110473%	[80.8809%, 84.0111%]
2264	82.50883392%	[80.8893%, 84.0182%]
2265	82.51655629%	[80.8976%, 84.0254%]
2266	82.48014122%	[80.8604%, 83.9900%]
2267	82.48786943%	[80.8687%, 83.9971%]
2268	82.49559083%	[80.8771%, 84.0042%]
2269	82.50330542%	[80.8854%, 84.0113%]
2270	82.51101322%	[80.8938%, 84.0184%]
2271	82.47468076%	[80.8566%, 83.9831%]
2272	82.48239437%	[80.8649%, 83.9902%]
2273	82.49010119%	[80.8732%, 83.9973%]
2274	82.49780123%	[80.8816%, 84.0044%]
2275	82.50549451%	[80.8899%, 84.0115%]
2276	82.51318102%	[80.8982%, 84.0186%]
2277	82.52086078%	[80.9065%, 84.0257%]
2278	82.52853380%	[80.9148%, 84.0328%]
2279	82.53620009%	[80.9231%, 84.0398%]
2280	82.50000000%	[80.8860%, 84.0046%]
2281	82.50767207%	[80.8943%, 84.0117%]
2282	82.47151621%	[80.8573%, 83.9766%]
2283	82.47919404%	[80.8656%, 83.9836%]
2284	82.48686515%	[80.8739%, 83.9907%]
2285	82.49452954%	[80.8822%, 83.9978%]
2286	82.50218723%	[80.8905%, 84.0048%]
2287	82.50983822%	[80.8988%, 84.0119%]
2288	82.51748252%	[80.9070%, 84.0189%]
2289	82.52512014%	[80.9153%, 84.0260%]
2290	82.53275109%	[80.9235%, 84.0330%]
2291	82.54037538%	[80.9318%, 84.0400%]
2292	82.50436300%	[80.8949%, 84.0050%]
2293	82.51199302%	[80.9032%, 84.0121%]
2294	82.51961639%	[80.9114%, 84.0191%]
2295	82.52723312%	[80.9196%, 84.0261%]
2296	82.49128920%	[80.8829%, 83.9912%]
2297	82.49891162%	[80.8911%, 83.9982%]
2298	82.46301131%	[80.8544%, 83.9633%]
2299	82.42714224%	[80.8177%, 83.9284%]
2300	82.43478261%	[80.8259%, 83.9355%]
2301	82.44241634%	[80.8342%, 83.9425%]
2302	82.45004344%	[80.8424%, 83.9495%]
2303	82.45766392%	[80.8506%, 83.9566%]
2304	82.46527778%	[80.8589%, 83.9636%]
2305	82.42950108%	[80.8223%, 83.9288%]
2306	82.43712056%	[80.8305%, 83.9358%]
2307	82.44473342%	[80.8387%, 83.9429%]
2308	82.45233969%	[80.8469%, 83.9499%]
2309	82.45993937%	[80.8552%, 83.9569%]
2310	82.46753247%	[80.8634%, 83.9639%]
2311	82.43184768%	[80.8269%, 83.9292%]
2312	82.43944637%	[80.8351%, 83.9362%]
2313	82.44703848%	[80.8433%, 83.9432%]
2314	82.45462403%	[80.8515%, 83.9502%]
2315	82.46220302%	[80.8596%, 83.9572%]
2316	82.46977547%	[80.8678%, 83.9642%]
2317	82.47734139%	[80.8760%, 83.9712%]
2318	82.48490078%	[80.8842%, 83.9781%]
2319	82.49245364%	[80.8923%, 83.9851%]
2320	82.50000000%	[80.9005%, 83.9921%]
2321	82.50753985%	[80.9086%, 83.9990%]
2322	82.51507321%	[80.9168%, 84.0060%]
2323	82.52260009%	[80.9249%, 84.0129%]
2324	82.53012048%	[80.9330%, 84.0199%]
2325	82.53763441%	[80.9411%, 84.0268%]
2326	82.50214961%	[80.9048%, 83.9923%]
2327	82.46669532%	[80.8686%, 83.9578%]
2328	82.47422680%	[80.8767%, 83.9648%]
2329	82.48175182%	[80.8848%, 83.9717%]
2330	82.44635193%	[80.8486%, 83.9373%]
2331	82.45388245%	[80.8567%, 83.9442%]
2332	82.46140652%	[80.8649%, 83.9512%]
2333	82.46892413%	[80.8730%, 83.9581%]
2334	82.47643530%	[80.8811%, 83.9650%]
2335	82.44111349%	[80.8450%, 83.9307%]
2336	82.44863014%	[80.8531%, 83.9376%]
2337	82.45614035%	[80.8612%, 83.9446%]
2338	82.46364414%	[80.8693%, 83.9515%]
2339	82.47114151%	[80.8774%, 83.9584%]
2340	82.47863248%	[80.8855%, 83.9653%]
2341	82.48611704%	[80.8936%, 83.9722%]
2342	82.49359522%	[80.9016%, 83.9791%]
2343	82.50106701%	[80.9097%, 83.9860%]
2344	82.50853242%	[80.9178%, 83.9929%]
2345	82.47334755%	[80.8818%, 83.9587%]
2346	82.48081841%	[80.8898%, 83.9656%]
2347	82.48828291%	[80.8979%, 83.9725%]
2348	82.49574106%	[80.9060%, 83.9794%]
2349	82.50319285%	[80.9140%, 83.9862%]
2350	82.51063830%	[80.9220%, 83.9931%]
2351	82.51807741%	[80.9301%, 84.0000%]
2352	82.52551020%	[80.9381%, 84.0068%]
2353	82.49043774%	[80.9022%, 83.9727%]
2354	82.45539507%	[80.8664%, 83.9387%]
2355	82.46284501%	[80.8744%, 83.9455%]
2356	82.42784380%	[80.8386%, 83.9115%]
2357	82.43529911%	[80.8467%, 83.9184%]
2358	82.44274809%	[80.8547%, 83.9252%]
2359	82.40779992%	[80.8190%, 83.8913%]
2360	82.41525424%	[80.8270%, 83.8981%]
2361	82.42270224%	[80.8351%, 83.9050%]
2362	82.43014395%	[80.8431%, 83.9119%]
2363	82.43757935%	[80.8511%, 83.9188%]
2364	82.44500846%	[80.8591%, 83.9256%]
2365	82.41014799%	[80.8235%, 83.8917%]
2366	82.41758242%	[80.8315%, 83.8986%]
2367	82.42501056%	[80.8395%, 83.9054%]
2368	82.43243243%	[80.8475%, 83.9123%]
2369	82.43984804%	[80.8555%, 83.9191%]
2370	82.40506329%	[80.8200%, 83.8853%]
2371	82.37030789%	[80.7844%, 83.8515%]
2372	82.37774030%	[80.7924%, 83.8583%]
2373	82.38516646%	[80.8004%, 83.8652%]
2374	82.39258635%	[80.8085%, 83.8721%]
2375	82.40000000%	[80.8165%, 83.8789%]
2376	82.40740741%	[80.8244%, 83.8857%]
2377	82.41480858%	[80.8324%, 83.8926%]
2378	82.42220353%	[80.8404%, 83.8994%]
2379	82.42959227%	[80.8484%, 83.9062%]
2380	82.43697479%	[80.8563%, 83.9131%]
2381	82.40235195%	[80.8209%, 83.8794%]
2382	82.40973971%	[80.8289%, 83.8862%]
2383	82.37515736%	[80.7936%, 83.8526%]
2384	82.38255034%	[80.8015%, 83.8594%]
2385	82.38993711%	[80.8095%, 83.8662%]
2386	82.39731769%	[80.8175%, 83.8730%]
2387	82.40469208%	[80.8254%, 83.8798%]
2388	82.41206030%	[80.8334%, 83.8866%]
2389	82.41942235%	[80.8413%, 83.8934%]
2390	82.42677824%	[80.8492%, 83.9002%]
2391	82.43412798%	[80.8572%, 83.9070%]
2392	82.39966555%	[80.8219%, 83.8735%]
2393	82.40702048%	[80.8299%, 83.8803%]
2394	82.41436926%	[80.8378%, 83.8871%]
2395	82.37995825%	[80.8026%, 83.8536%]
2396	82.38731219%	[80.8105%, 83.8604%]
2397	82.39465999%	[80.8185%, 83.8672%]
2398	82.40200167%	[80.8264%, 83.8740%]
2399	82.36765319%	[80.7913%, 83.8406%]
2400	82.37500000%	[80.7992%, 83.8473%]
2401	82.38234069%	[80.8071%, 83.8541%]
2402	82.38967527%	[80.8150%, 83.8609%]
2403	82.39700375%	[80.8229%, 83.8677%]
2404	82.40432612%	[80.8308%, 83.8744%]
2405	82.41164241%	[80.8387%, 83.8812%]
2406	82.41895262%	[80.8466%, 83.8880%]
2407	82.42625675%	[80.8545%, 83.8947%]
2408	82.43355482%	[80.8623%, 83.9015%]
2409	82.39933582%	[80.8273%, 83.8682%]
2410	82.40663900%	[80.8352%, 83.8749%]
2411	82.37245956%	[80.8003%, 83.8416%]
2412	82.37976783%	[80.8082%, 83.8484%]
2413	82.38707004%	[80.8160%, 83.8552%]
2414	82.39436620%	[80.8239%, 83.8619%]
2415	82.40165631%	[80.8318%, 83.8686%]
2416	82.40894040%	[80.8396%, 83.8754%]
2417	82.37484485%	[80.8048%, 83.8422%]
2418	82.38213400%	[80.8126%, 83.8489%]
2419	82.38941711%	[80.8205%, 83.8557%]
2420	82.35537190%	[80.7857%, 83.8225%]
2421	82.36266006%	[80.7935%, 83.8293%]
2422	82.36994220%	[80.8014%, 83.8360%]
2423	82.33594717%	[80.7666%, 83.8029%]
2424	82.30198020%	[80.7319%, 83.7698%]
2425	82.26804124%	[80.6972%, 83.7368%]
2426	82.27535037%	[80.7051%, 83.7436%]
2427	82.28265348%	[80.7129%, 83.7503%]
2428	82.28995058%	[80.7208%, 83.7571%]
2429	82.29724166%	[80.7287%, 83.7638%]
2430	82.30452675%	[80.7365%, 83.7706%]
2431	82.27067051%	[80.7019%, 83.7376%]
2432	82.23684211%	[80.6673%, 83.7047%]
2433	82.24414303%	[80.6752%, 83.7114%]
2434	82.25143796%	[80.6831%, 83.7182%]
2435	82.25872690%	[80.6909%, 83.7249%]
2436	82.26600985%	[80.6988%, 83.7316%]
2437	82.27328683%	[80.7066%, 83.7384%]
2438	82.28055783%	[80.7144%, 83.7451%]
2439	82.28782288%	[80.7223%, 83.7518%]
2440	82.29508197%	[80.7301%, 83.7585%]
2441	82.26136829%	[80.6956%, 83.7257%]
2442	82.26863227%	[80.7035%, 83.7324%]
2443	82.27589030%	[80.7113%, 83.7392%]
2444	82.24222586%	[80.6769%, 83.7064%]
2445	82.24948875%	[80.6847%, 83.7131%]
2446	82.21586263%	[80.6503%, 83.6804%]
2447	82.22313036%	[80.6582%, 83.6871%]
2448	82.23039216%	[80.6660%, 83.6938%]
2449	82.19681503%	[80.6317%, 83.6611%]
2450	82.20408163%	[80.6395%, 83.6678%]
2451	82.21134231%	[80.6473%, 83.6745%]
2452	82.17781403%	[80.6131%, 83.6419%]
2453	82.14431309%	[80.5788%, 83.6093%]
2454	82.15158924%	[80.5867%, 83.6160%]
2455	82.15885947%	[80.5945%, 83.6227%]
2456	82.16612378%	[80.6023%, 83.6295%]
2457	82.13268213%	[80.5682%, 83.5969%]
2458	82.13995118%	[80.5760%, 83.6036%]
2459	82.14721431%	[80.5838%, 83.6103%]
2460	82.15447154%	[80.5916%, 83.6171%]
2461	82.16172288%	[80.5994%, 83.6238%]
2462	82.16896832%	[80.6072%, 83.6305%]
2463	82.13560698%	[80.5731%, 83.5980%]
2464	82.14285714%	[80.5809%, 83.6047%]
2465	82.10953347%	[80.5469%, 83.5722%]
2466	82.11678832%	[80.5547%, 83.5790%]
2467	82.12403729%	[80.5625%, 83.5857%]
2468	82.13128039%	[80.5703%, 83.5924%]
2469	82.13851762%	[80.5781%, 83.5991%]
2470	82.14574899%	[80.5859%, 83.6058%]
2471	82.11250506%	[80.5519%, 83.5734%]
2472	82.11974110%	[80.5597%, 83.5801%]
2473	82.12697129%	[80.5675%, 83.5868%]
2474	82.09377526%	[80.5336%, 83.5545%]
2475	82.10101010%	[80.5414%, 83.5612%]
2476	82.10823910%	[80.5491%, 83.5679%]
2477	82.07509084%	[80.5153%, 83.5356%]
2478	82.08232446%	[80.5231%, 83.5423%]
2479	82.04921339%	[80.4892%, 83.5100%]
2480	82.01612903%	[80.4555%, 83.4778%]
2481	82.02337767%	[80.4633%, 83.4845%]
2482	82.03062047%	[80.4710%, 83.4912%]
2483	82.03785743%	[80.4788%, 83.4979%]
2484	82.00483092%	[80.4451%, 83.4657%]
2485	82.01207243%	[80.4529%, 83.4724%]
2486	82.01930813%	[80.4607%, 83.4791%]
2487	82.02653800%	[80.4685%, 83.4858%]
2488	82.03376206%	[80.4762%, 83.4925%]
2489	82.04098031%	[80.4840%, 83.4992%]
2490	82.04819277%	[80.4917%, 83.5059%]
2491	82.05539944%	[80.4995%, 83.5126%]
2492	82.06260032%	[80.5073%, 83.5193%]
2493	82.06979543%	[80.5150%, 83.5259%]
2494	82.07698476%	[80.5227%, 83.5326%]
2495	82.08416834%	[80.5305%, 83.5392%]
2496	82.09134615%	[80.5382%, 83.5459%]
2497	82.09851822%	[80.5459%, 83.5525%]
2498	82.10568455%	[80.5536%, 83.5592%]
2499	82.11284514%	[80.5613%, 83.5658%]
2500	82.12000000%	[80.5690%, 83.5724%]
2501	82.08716513%	[80.5355%, 83.5404%]
2502	82.09432454%	[80.5432%, 83.5471%]
2503	82.10147823%	[80.5509%, 83.5537%]
2504	82.10862620%	[80.5586%, 83.5603%]
2505	82.11576846%	[80.5662%, 83.5669%]
2506	82.12290503%	[80.5739%, 83.5736%]
2507	82.13003590%	[80.5816%, 83.5802%]
2508	82.13716108%	[80.5893%, 83.5868%]
2509	82.14428059%	[80.5969%, 83.5934%]
2510	82.15139442%	[80.6046%, 83.6000%]
2511	82.15850259%	[80.6122%, 83.6065%]
2512	82.16560510%	[80.6199%, 83.6131%]
2513	82.17270195%	[80.6275%, 83.6197%]
2514	82.17979316%	[80.6351%, 83.6263%]
2515	82.18687873%	[80.6427%, 83.6328%]
2516	82.19395866%	[80.6504%, 83.6394%]
2517	82.20103298%	[80.6580%, 83.6459%]
2518	82.20810167%	[80.6656%, 83.6525%]
2519	82.21516475%	[80.6732%, 83.6590%]
2520	82.22222222%	[80.6808%, 83.6656%]
2521	82.22927410%	[80.6884%, 83.6721%]
2522	82.23632038%	[80.6959%, 83.6786%]
2523	82.20372572%	[80.6626%, 83.6469%]
2524	82.21077655%	[80.6702%, 83.6534%]
2525	82.21782178%	[80.6778%, 83.6599%]
2526	82.22486144%	[80.6854%, 83.6665%]
2527	82.23189553%	[80.6930%, 83.6730%]
2528	82.23892405%	[80.7005%, 83.6795%]
