0.00.538.273 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.280 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.282 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.538.284 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.538.285 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.538.289 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.538.290 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.292 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.293 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.538.294 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.538.296 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.538.298 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.538.300 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.538.301 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.538.305 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.03.420.728 I 
0.03.420.803 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.03.425.106 I hellaswag_score : loaded 10042 tasks from prompt.
0.03.425.109 I ================================= is_spm = 0
0.03.425.110 I hellaswag_score : selecting 10042 randomized tasks.
0.06.084.609 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
6149	83.42819971%	[82.4780%, 84.3366%]
6150	83.43089431%	[82.4809%, 84.3392%]
6151	83.43358803%	[82.4837%, 84.3418%]
6152	83.43628088%	[82.4865%, 84.3443%]
6153	83.43897286%	[82.4893%, 84.3469%]
6154	83.44166396%	[82.4922%, 84.3494%]
6155	83.44435418%	[82.4950%, 84.3520%]
6156	83.43079922%	[82.4812%, 84.3387%]
6157	83.43349034%	[82.4841%, 84.3412%]
6158	83.43618058%	[82.4869%, 84.3438%]
6159	83.43886995%	[82.4897%, 84.3463%]
6160	83.44155844%	[82.4925%, 84.3489%]
6161	83.44424606%	[82.4954%, 84.3515%]
6162	83.43070432%	[82.4816%, 84.3382%]
6163	83.43339283%	[82.4844%, 84.3407%]
6164	83.43608047%	[82.4873%, 84.3433%]
6165	83.43876723%	[82.4901%, 84.3458%]
6166	83.44145313%	[82.4929%, 84.3484%]
6167	83.44413815%	[82.4957%, 84.3509%]
6168	83.43060960%	[82.4820%, 84.3376%]
6169	83.43329551%	[82.4848%, 84.3402%]
6170	83.43598055%	[82.4876%, 84.3427%]
6171	83.43866472%	[82.4904%, 84.3453%]
6172	83.44134802%	[82.4933%, 84.3478%]
6173	83.44403046%	[82.4961%, 84.3504%]
6174	83.43051506%	[82.4824%, 84.3371%]
6175	83.43319838%	[82.4852%, 84.3397%]
6176	83.43588083%	[82.4880%, 84.3422%]
6177	83.42237332%	[82.4743%, 84.3289%]
6178	83.42505665%	[82.4771%, 84.3315%]
6179	83.41155527%	[82.4634%, 84.3182%]
6180	83.41423948%	[82.4662%, 84.3208%]
6181	83.40074422%	[82.4525%, 84.3075%]
6182	83.38725332%	[82.4388%, 84.2943%]
6183	83.38994016%	[82.4416%, 84.2968%]
6184	83.39262613%	[82.4444%, 84.2994%]
6185	83.39531124%	[82.4472%, 84.3019%]
6186	83.39799547%	[82.4501%, 84.3045%]
6187	83.40067884%	[82.4529%, 84.3070%]
6188	83.40336134%	[82.4557%, 84.3096%]
6189	83.40604298%	[82.4585%, 84.3121%]
6190	83.40872375%	[82.4613%, 84.3147%]
6191	83.39525117%	[82.4477%, 84.3014%]
6192	83.39793282%	[82.4505%, 84.3040%]
6193	83.38446633%	[82.4368%, 84.2908%]
6194	83.38714885%	[82.4396%, 84.2933%]
6195	83.38983051%	[82.4424%, 84.2959%]
6196	83.39251130%	[82.4452%, 84.2984%]
6197	83.39519122%	[82.4481%, 84.3009%]
6198	83.39787028%	[82.4509%, 84.3035%]
6199	83.40054848%	[82.4537%, 84.3060%]
6200	83.38709677%	[82.4400%, 84.2928%]
6201	83.37364941%	[82.4264%, 84.2796%]
6202	83.36020639%	[82.4127%, 84.2664%]
6203	83.36288892%	[82.4155%, 84.2690%]
6204	83.36557060%	[82.4183%, 84.2715%]
6205	83.36825141%	[82.4212%, 84.2741%]
6206	83.37093136%	[82.4240%, 84.2766%]
6207	83.37361044%	[82.4268%, 84.2791%]
6208	83.37628866%	[82.4296%, 84.2817%]
6209	83.37896602%	[82.4324%, 84.2842%]
6210	83.38164251%	[82.4352%, 84.2868%]
6211	83.38431815%	[82.4380%, 84.2893%]
6212	83.37089504%	[82.4244%, 84.2761%]
6213	83.37357154%	[82.4272%, 84.2787%]
6214	83.37624718%	[82.4300%, 84.2812%]
6215	83.37892196%	[82.4328%, 84.2838%]
6216	83.38159588%	[82.4357%, 84.2863%]
6217	83.38426894%	[82.4385%, 84.2888%]
6218	83.38694114%	[82.4413%, 84.2914%]
6219	83.38961248%	[82.4441%, 84.2939%]
6220	83.39228296%	[82.4469%, 84.2965%]
6221	83.39495258%	[82.4497%, 84.2990%]
6222	83.39762134%	[82.4525%, 84.3015%]
6223	83.40028925%	[82.4553%, 84.3041%]
6224	83.40295630%	[82.4581%, 84.3066%]
6225	83.40562249%	[82.4609%, 84.3091%]
6226	83.40828783%	[82.4637%, 84.3117%]
6227	83.39489321%	[82.4501%, 84.2985%]
6228	83.39755941%	[82.4529%, 84.3011%]
6229	83.40022476%	[82.4557%, 84.3036%]
6230	83.40288925%	[82.4585%, 84.3061%]
6231	83.38950409%	[82.4449%, 84.2930%]
6232	83.39216945%	[82.4477%, 84.2955%]
6233	83.39483395%	[82.4505%, 84.2980%]
6234	83.39749759%	[82.4533%, 84.3006%]
6235	83.40016038%	[82.4561%, 84.3031%]
6236	83.40282232%	[82.4589%, 84.3056%]
6237	83.40548341%	[82.4617%, 84.3082%]
6238	83.40814364%	[82.4645%, 84.3107%]
6239	83.39477480%	[82.4509%, 84.2976%]
6240	83.39743590%	[82.4537%, 84.3001%]
6241	83.38407307%	[82.4401%, 84.2870%]
6242	83.38673502%	[82.4429%, 84.2895%]
6243	83.38939612%	[82.4457%, 84.2920%]
6244	83.39205637%	[82.4485%, 84.2945%]
6245	83.39471577%	[82.4513%, 84.2971%]
6246	83.39737432%	[82.4541%, 84.2996%]
6247	83.38402433%	[82.4405%, 84.2865%]
6248	83.38668374%	[82.4433%, 84.2890%]
6249	83.38934229%	[82.4461%, 84.2915%]
6250	83.37600000%	[82.4326%, 84.2784%]
6251	83.36266197%	[82.4190%, 84.2653%]
6252	83.36532310%	[82.4218%, 84.2679%]
6253	83.36798337%	[82.4246%, 84.2704%]
6254	83.35465302%	[82.4111%, 84.2573%]
6255	83.35731415%	[82.4139%, 84.2598%]
6256	83.35997442%	[82.4167%, 84.2623%]
6257	83.36263385%	[82.4195%, 84.2649%]
6258	83.36529243%	[82.4222%, 84.2674%]
6259	83.36795015%	[82.4250%, 84.2699%]
6260	83.37060703%	[82.4278%, 84.2725%]
6261	83.37326306%	[82.4306%, 84.2750%]
6262	83.37591824%	[82.4334%, 84.2775%]
6263	83.37857257%	[82.4362%, 84.2800%]
6264	83.38122605%	[82.4390%, 84.2826%]
6265	83.36791700%	[82.4255%, 84.2695%]
6266	83.37057134%	[82.4283%, 84.2720%]
6267	83.37322483%	[82.4310%, 84.2745%]
6268	83.37587747%	[82.4338%, 84.2770%]
6269	83.37852927%	[82.4366%, 84.2796%]
6270	83.36523126%	[82.4231%, 84.2665%]
6271	83.36788391%	[82.4259%, 84.2690%]
6272	83.35459184%	[82.4124%, 84.2560%]
6273	83.35724534%	[82.4152%, 84.2585%]
6274	83.34395920%	[82.4017%, 84.2454%]
6275	83.34661355%	[82.4045%, 84.2480%]
6276	83.34926705%	[82.4073%, 84.2505%]
6277	83.35191971%	[82.4100%, 84.2530%]
6278	83.35457152%	[82.4128%, 84.2555%]
6279	83.35722249%	[82.4156%, 84.2580%]
6280	83.35987261%	[82.4184%, 84.2606%]
6281	83.36252189%	[82.4212%, 84.2631%]
6282	83.36517033%	[82.4240%, 84.2656%]
6283	83.35190196%	[82.4105%, 84.2526%]
6284	83.35455124%	[82.4133%, 84.2551%]
6285	83.34128878%	[82.3998%, 84.2421%]
6286	83.34393891%	[82.4026%, 84.2446%]
6287	83.34658820%	[82.4054%, 84.2471%]
6288	83.34923664%	[82.4081%, 84.2496%]
6289	83.33598346%	[82.3947%, 84.2366%]
6290	83.33863275%	[82.3975%, 84.2391%]
6291	83.32538547%	[82.3840%, 84.2261%]
6292	83.31214240%	[82.3706%, 84.2131%]
6293	83.31479422%	[82.3733%, 84.2156%]
6294	83.31744519%	[82.3761%, 84.2181%]
6295	83.32009531%	[82.3789%, 84.2206%]
6296	83.32274460%	[82.3817%, 84.2232%]
6297	83.32539304%	[82.3845%, 84.2257%]
6298	83.32804065%	[82.3873%, 84.2282%]
6299	83.33068741%	[82.3900%, 84.2307%]
6300	83.31746032%	[82.3766%, 84.2177%]
6301	83.32010792%	[82.3794%, 84.2202%]
6302	83.32275468%	[82.3822%, 84.2227%]
6303	83.32540060%	[82.3849%, 84.2253%]
6304	83.32804569%	[82.3877%, 84.2278%]
6305	83.31482950%	[82.3743%, 84.2148%]
6306	83.31747542%	[82.3771%, 84.2173%]
6307	83.32012050%	[82.3799%, 84.2198%]
6308	83.32276474%	[82.3826%, 84.2223%]
6309	83.32540815%	[82.3854%, 84.2249%]
6310	83.32805071%	[82.3882%, 84.2274%]
6311	83.31484709%	[82.3748%, 84.2144%]
6312	83.31749049%	[82.3775%, 84.2169%]
6313	83.32013306%	[82.3803%, 84.2194%]
6314	83.32277479%	[82.3831%, 84.2219%]
6315	83.32541568%	[82.3859%, 84.2244%]
6316	83.32805573%	[82.3886%, 84.2270%]
6317	83.33069495%	[82.3914%, 84.2295%]
6318	83.33333333%	[82.3942%, 84.2320%]
6319	83.33597088%	[82.3970%, 84.2345%]
6320	83.33860759%	[82.3997%, 84.2370%]
6321	83.34124347%	[82.4025%, 84.2395%]
6322	83.34387852%	[82.4053%, 84.2420%]
6323	83.34651273%	[82.4080%, 84.2445%]
6324	83.34914611%	[82.4108%, 84.2470%]
6325	83.35177866%	[82.4136%, 84.2495%]
6326	83.35441037%	[82.4163%, 84.2520%]
6327	83.35704125%	[82.4191%, 84.2545%]
6328	83.35967130%	[82.4218%, 84.2570%]
6329	83.36230052%	[82.4246%, 84.2595%]
6330	83.36492891%	[82.4274%, 84.2620%]
6331	83.36755647%	[82.4301%, 84.2645%]
6332	83.37018320%	[82.4329%, 84.2670%]
6333	83.37280910%	[82.4356%, 84.2695%]
6334	83.37543416%	[82.4384%, 84.2720%]
6335	83.37805841%	[82.4412%, 84.2745%]
6336	83.38068182%	[82.4439%, 84.2770%]
6337	83.38330440%	[82.4467%, 84.2795%]
6338	83.38592616%	[82.4494%, 84.2820%]
6339	83.38854709%	[82.4522%, 84.2845%]
6340	83.39116719%	[82.4549%, 84.2870%]
6341	83.39378647%	[82.4577%, 84.2895%]
6342	83.39640492%	[82.4604%, 84.2920%]
6343	83.39902254%	[82.4632%, 84.2944%]
6344	83.38587642%	[82.4498%, 84.2815%]
6345	83.37273444%	[82.4365%, 84.2686%]
6346	83.37535455%	[82.4392%, 84.2711%]
6347	83.37797385%	[82.4420%, 84.2736%]
6348	83.38059231%	[82.4447%, 84.2761%]
6349	83.38320995%	[82.4475%, 84.2786%]
6350	83.38582677%	[82.4502%, 84.2811%]
6351	83.38844276%	[82.4530%, 84.2836%]
6352	83.39105793%	[82.4557%, 84.2860%]
6353	83.37793169%	[82.4424%, 84.2731%]
6354	83.36480957%	[82.4291%, 84.2602%]
6355	83.36742722%	[82.4318%, 84.2627%]
6356	83.37004405%	[82.4346%, 84.2652%]
6357	83.37266006%	[82.4373%, 84.2677%]
6358	83.37527524%	[82.4400%, 84.2702%]
6359	83.37788961%	[82.4428%, 84.2727%]
6360	83.38050314%	[82.4455%, 84.2752%]
6361	83.36739506%	[82.4322%, 84.2623%]
6362	83.37000943%	[82.4350%, 84.2648%]
6363	83.37262298%	[82.4377%, 84.2673%]
6364	83.35952231%	[82.4244%, 84.2544%]
6365	83.36213668%	[82.4272%, 84.2569%]
6366	83.36475024%	[82.4299%, 84.2594%]
6367	83.36736297%	[82.4326%, 84.2618%]
6368	83.36997487%	[82.4354%, 84.2643%]
6369	83.37258596%	[82.4381%, 84.2668%]
6370	83.37519623%	[82.4409%, 84.2693%]
6371	83.37780568%	[82.4436%, 84.2718%]
6372	83.38041431%	[82.4463%, 84.2743%]
6373	83.38302212%	[82.4491%, 84.2767%]
6374	83.36994038%	[82.4358%, 84.2639%]
6375	83.37254902%	[82.4385%, 84.2664%]
6376	83.37515684%	[82.4413%, 84.2688%]
6377	83.37776384%	[82.4440%, 84.2713%]
6378	83.36469113%	[82.4307%, 84.2585%]
6379	83.36729895%	[82.4335%, 84.2610%]
6380	83.36990596%	[82.4362%, 84.2634%]
6381	83.37251215%	[82.4389%, 84.2659%]
6382	83.35944845%	[82.4257%, 84.2531%]
6383	83.36205546%	[82.4284%, 84.2556%]
6384	83.36466165%	[82.4312%, 84.2580%]
6385	83.36726703%	[82.4339%, 84.2605%]
6386	83.36987159%	[82.4366%, 84.2630%]
6387	83.37247534%	[82.4394%, 84.2655%]
6388	83.35942392%	[82.4261%, 84.2526%]
6389	83.36202849%	[82.4288%, 84.2551%]
6390	83.36463224%	[82.4316%, 84.2576%]
6391	83.36723517%	[82.4343%, 84.2601%]
6392	83.36983730%	[82.4370%, 84.2626%]
6393	83.37243860%	[82.4398%, 84.2650%]
6394	83.37503910%	[82.4425%, 84.2675%]
6395	83.36200156%	[82.4293%, 84.2547%]
6396	83.36460288%	[82.4320%, 84.2572%]
6397	83.36720338%	[82.4347%, 84.2596%]
6398	83.36980306%	[82.4374%, 84.2621%]
6399	83.35677450%	[82.4242%, 84.2493%]
6400	83.35937500%	[82.4269%, 84.2518%]
6401	83.36197469%	[82.4297%, 84.2543%]
6402	83.34895345%	[82.4164%, 84.2415%]
6403	83.35155396%	[82.4192%, 84.2439%]
6404	83.35415365%	[82.4219%, 84.2464%]
6405	83.35675254%	[82.4246%, 84.2489%]
6406	83.35935061%	[82.4274%, 84.2514%]
6407	83.34633994%	[82.4142%, 84.2386%]
6408	83.34893883%	[82.4169%, 84.2410%]
6409	83.35153690%	[82.4196%, 84.2435%]
6410	83.33853354%	[82.4064%, 84.2307%]
6411	83.34113243%	[82.4091%, 84.2332%]
6412	83.32813475%	[82.3959%, 84.2204%]
6413	83.33073445%	[82.3987%, 84.2229%]
6414	83.33333333%	[82.4014%, 84.2254%]
6415	83.33593141%	[82.4041%, 84.2278%]
6416	83.33852868%	[82.4068%, 84.2303%]
6417	83.34112514%	[82.4096%, 84.2328%]
6418	83.34372079%	[82.4123%, 84.2353%]
6419	83.34631563%	[82.4150%, 84.2377%]
6420	83.34890966%	[82.4177%, 84.2402%]
6421	83.33592898%	[82.4046%, 84.2274%]
6422	83.32295235%	[82.3914%, 84.2147%]
6423	83.32554881%	[82.3941%, 84.2172%]
6424	83.32814446%	[82.3968%, 84.2196%]
6425	83.31517510%	[82.3837%, 84.2069%]
6426	83.31777155%	[82.3864%, 84.2093%]
6427	83.30480784%	[82.3732%, 84.1966%]
6428	83.30740510%	[82.3759%, 84.1991%]
6429	83.31000156%	[82.3787%, 84.2015%]
6430	83.31259720%	[82.3814%, 84.2040%]
6431	83.31519204%	[82.3841%, 84.2065%]
6432	83.31778607%	[82.3868%, 84.2090%]
6433	83.32037929%	[82.3896%, 84.2114%]
6434	83.32297171%	[82.3923%, 84.2139%]
6435	83.31002331%	[82.3791%, 84.2012%]
6436	83.31261653%	[82.3819%, 84.2036%]
6437	83.29967376%	[82.3687%, 84.1909%]
6438	83.28673501%	[82.3556%, 84.1782%]
6439	83.27380028%	[82.3424%, 84.1655%]
6440	83.27639752%	[82.3452%, 84.1680%]
6441	83.27899395%	[82.3479%, 84.1704%]
6442	83.28158957%	[82.3506%, 84.1729%]
6443	83.28418439%	[82.3533%, 84.1754%]
6444	83.27126009%	[82.3402%, 84.1627%]
6445	83.25833980%	[82.3271%, 84.1500%]
6446	83.26093702%	[82.3298%, 84.1524%]
6447	83.26353343%	[82.3325%, 84.1549%]
6448	83.26612903%	[82.3353%, 84.1574%]
6449	83.25321755%	[82.3222%, 84.1447%]
6450	83.24031008%	[82.3091%, 84.1320%]
6451	83.24290808%	[82.3118%, 84.1345%]
6452	83.24550527%	[82.3145%, 84.1369%]
6453	83.24810166%	[82.3172%, 84.1394%]
6454	83.25069724%	[82.3200%, 84.1419%]
6455	83.25329202%	[82.3227%, 84.1443%]
6456	83.25588600%	[82.3254%, 84.1468%]
6457	83.25847917%	[82.3281%, 84.1493%]
6458	83.26107154%	[82.3308%, 84.1518%]
6459	83.26366311%	[82.3336%, 84.1542%]
6460	83.26625387%	[82.3363%, 84.1567%]
6461	83.26884383%	[82.3390%, 84.1591%]
6462	83.27143299%	[82.3417%, 84.1616%]
6463	83.27402135%	[82.3444%, 84.1641%]
6464	83.27660891%	[82.3472%, 84.1665%]
6465	83.26372776%	[82.3341%, 84.1539%]
6466	83.26631612%	[82.3368%, 84.1563%]
6467	83.26890366%	[82.3395%, 84.1588%]
6468	83.27149041%	[82.3422%, 84.1613%]
6469	83.25861802%	[82.3291%, 84.1486%]
6470	83.26120556%	[82.3319%, 84.1511%]
6471	83.26379230%	[82.3346%, 84.1535%]
6472	83.26637824%	[82.3373%, 84.1560%]
6473	83.26896339%	[82.3400%, 84.1585%]
6474	83.25610133%	[82.3269%, 84.1458%]
6475	83.25868726%	[82.3297%, 84.1483%]
6476	83.26127239%	[82.3324%, 84.1507%]
6477	83.26385672%	[82.3351%, 84.1532%]
6478	83.26644026%	[82.3378%, 84.1557%]
6479	83.26902300%	[82.3405%, 84.1581%]
6480	83.25617284%	[82.3275%, 84.1455%]
6481	83.25875636%	[82.3302%, 84.1479%]
6482	83.26133909%	[82.3329%, 84.1504%]
6483	83.26392102%	[82.3356%, 84.1529%]
6484	83.26650216%	[82.3383%, 84.1553%]
6485	83.26908250%	[82.3410%, 84.1578%]
6486	83.27166204%	[82.3437%, 84.1602%]
6487	83.25882534%	[82.3307%, 84.1476%]
6488	83.24599260%	[82.3176%, 84.1350%]
6489	83.24857451%	[82.3204%, 84.1374%]
6490	83.25115562%	[82.3231%, 84.1399%]
6491	83.25373594%	[82.3258%, 84.1424%]
6492	83.25631547%	[82.3285%, 84.1448%]
6493	83.25889419%	[82.3312%, 84.1473%]
6494	83.26147213%	[82.3339%, 84.1497%]
6495	83.24865281%	[82.3209%, 84.1371%]
6496	83.25123153%	[82.3236%, 84.1396%]
6497	83.23841773%	[82.3106%, 84.1270%]
6498	83.24099723%	[82.3133%, 84.1294%]
6499	83.24357593%	[82.3160%, 84.1319%]
6500	83.24615385%	[82.3187%, 84.1343%]
6501	83.24873096%	[82.3214%, 84.1368%]
6502	83.25130729%	[82.3241%, 84.1393%]
6503	83.25388282%	[82.3268%, 84.1417%]
6504	83.24108241%	[82.3138%, 84.1291%]
6505	83.24365872%	[82.3165%, 84.1316%]
6506	83.24623425%	[82.3192%, 84.1340%]
6507	83.24880897%	[82.3219%, 84.1365%]
6508	83.25138291%	[82.3246%, 84.1389%]
6509	83.25395606%	[82.3273%, 84.1414%]
6510	83.25652842%	[82.3300%, 84.1438%]
6511	83.25909998%	[82.3327%, 84.1463%]
6512	83.26167076%	[82.3354%, 84.1487%]
6513	83.26424075%	[82.3381%, 84.1512%]
6514	83.26680995%	[82.3408%, 84.1536%]
6515	83.26937836%	[82.3435%, 84.1561%]
6516	83.27194598%	[82.3462%, 84.1585%]
6517	83.27451281%	[82.3489%, 84.1609%]
6518	83.27707886%	[82.3516%, 84.1634%]
6519	83.27964412%	[82.3543%, 84.1658%]
6520	83.28220859%	[82.3570%, 84.1683%]
6521	83.28477227%	[82.3596%, 84.1707%]
6522	83.28733517%	[82.3623%, 84.1731%]
6523	83.28989729%	[82.3650%, 84.1756%]
6524	83.29245861%	[82.3677%, 84.1780%]
6525	83.29501916%	[82.3704%, 84.1805%]
6526	83.28225559%	[82.3574%, 84.1679%]
6527	83.28481691%	[82.3601%, 84.1704%]
6528	83.28737745%	[82.3628%, 84.1728%]
6529	83.28993720%	[82.3655%, 84.1752%]
6530	83.29249617%	[82.3682%, 84.1777%]
6531	83.29505436%	[82.3709%, 84.1801%]
6532	83.28230251%	[82.3579%, 84.1676%]
6533	83.28486147%	[82.3606%, 84.1700%]
6534	83.28741965%	[82.3633%, 84.1724%]
6535	83.28997705%	[82.3660%, 84.1749%]
6536	83.29253366%	[82.3687%, 84.1773%]
6537	83.29508949%	[82.3713%, 84.1797%]
6538	83.29764454%	[82.3740%, 84.1822%]
6539	83.30019881%	[82.3767%, 84.1846%]
6540	83.30275229%	[82.3794%, 84.1870%]
6541	83.30530500%	[82.3821%, 84.1895%]
6542	83.30785692%	[82.3847%, 84.1919%]
6543	83.31040807%	[82.3874%, 84.1943%]
6544	83.31295844%	[82.3901%, 84.1967%]
6545	83.30022918%	[82.3772%, 84.1842%]
6546	83.30278032%	[82.3798%, 84.1867%]
6547	83.30533069%	[82.3825%, 84.1891%]
6548	83.30788027%	[82.3852%, 84.1915%]
6549	83.31042907%	[82.3879%, 84.1939%]
6550	83.31297710%	[82.3905%, 84.1964%]
6551	83.31552435%	[82.3932%, 84.1988%]
6552	83.31807082%	[82.3959%, 84.2012%]
6553	83.32061651%	[82.3986%, 84.2036%]
6554	83.30790357%	[82.3856%, 84.1911%]
6555	83.31045004%	[82.3883%, 84.1936%]
6556	83.31299573%	[82.3910%, 84.1960%]
6557	83.31554064%	[82.3937%, 84.1984%]
6558	83.31808478%	[82.3963%, 84.2008%]
6559	83.32062814%	[82.3990%, 84.2033%]
6560	83.32317073%	[82.4017%, 84.2057%]
6561	83.32571254%	[82.4043%, 84.2081%]
6562	83.32825358%	[82.4070%, 84.2105%]
6563	83.33079384%	[82.4097%, 84.2129%]
6564	83.33333333%	[82.4123%, 84.2154%]
6565	83.33587205%	[82.4150%, 84.2178%]
6566	83.33840999%	[82.4177%, 84.2202%]
6567	83.32571951%	[82.4048%, 84.2077%]
6568	83.32825822%	[82.4074%, 84.2101%]
6569	83.33079616%	[82.4101%, 84.2125%]
6570	83.33333333%	[82.4128%, 84.2150%]
6571	83.33586973%	[82.4154%, 84.2174%]
6572	83.33840536%	[82.4181%, 84.2198%]
6573	83.34094021%	[82.4207%, 84.2222%]
6574	83.34347429%	[82.4234%, 84.2246%]
6575	83.33079848%	[82.4105%, 84.2121%]
6576	83.33333333%	[82.4132%, 84.2146%]
6577	83.33586742%	[82.4158%, 84.2170%]
6578	83.32319854%	[82.4030%, 84.2045%]
6579	83.31053352%	[82.3901%, 84.1921%]
6580	83.29787234%	[82.3773%, 84.1796%]
6581	83.30041027%	[82.3799%, 84.1820%]
6582	83.28775448%	[82.3671%, 84.1696%]
6583	83.29029318%	[82.3697%, 84.1720%]
6584	83.29283111%	[82.3724%, 84.1744%]
6585	83.28018223%	[82.3596%, 84.1620%]
6586	83.28272092%	[82.3622%, 84.1644%]
6587	83.28525884%	[82.3649%, 84.1668%]
6588	83.27261688%	[82.3520%, 84.1544%]
6589	83.27515556%	[82.3547%, 84.1568%]
6590	83.27769347%	[82.3574%, 84.1592%]
6591	83.28023062%	[82.3600%, 84.1617%]
6592	83.28276699%	[82.3627%, 84.1641%]
6593	83.28530259%	[82.3654%, 84.1665%]
6594	83.27267213%	[82.3525%, 84.1541%]
6595	83.27520849%	[82.3552%, 84.1565%]
6596	83.27774409%	[82.3579%, 84.1589%]
6597	83.28027891%	[82.3605%, 84.1613%]
6598	83.26765687%	[82.3477%, 84.1489%]
6599	83.27019245%	[82.3504%, 84.1513%]
6600	83.27272727%	[82.3530%, 84.1537%]
6601	83.27526132%	[82.3557%, 84.1561%]
6602	83.27779461%	[82.3583%, 84.1586%]
6603	83.26518249%	[82.3455%, 84.1462%]
6604	83.26771654%	[82.3482%, 84.1486%]
6605	83.27024981%	[82.3508%, 84.1510%]
6606	83.27278232%	[82.3535%, 84.1534%]
6607	83.27531406%	[82.3562%, 84.1558%]
6608	83.26271186%	[82.3434%, 84.1434%]
6609	83.26524436%	[82.3460%, 84.1458%]
6610	83.26777610%	[82.3487%, 84.1482%]
6611	83.27030706%	[82.3513%, 84.1506%]
6612	83.25771325%	[82.3385%, 84.1383%]
6613	83.26024497%	[82.3412%, 84.1407%]
6614	83.26277593%	[82.3439%, 84.1431%]
6615	83.26530612%	[82.3465%, 84.1455%]
6616	83.26783555%	[82.3492%, 84.1479%]
6617	83.25525162%	[82.3364%, 84.1355%]
6618	83.24267150%	[82.3236%, 84.1232%]
6619	83.23009518%	[82.3108%, 84.1108%]
6620	83.23262840%	[82.3135%, 84.1132%]
6621	83.22005739%	[82.3007%, 84.1008%]
6622	83.22259136%	[82.3034%, 84.1033%]
6623	83.21002567%	[82.2906%, 84.0909%]
6624	83.21256039%	[82.2933%, 84.0933%]
6625	83.21509434%	[82.2960%, 84.0957%]
6626	83.21762753%	[82.2986%, 84.0981%]
6627	83.22015995%	[82.3013%, 84.1006%]
6628	83.20760410%	[82.2885%, 84.0882%]
6629	83.19505204%	[82.2758%, 84.0759%]
6630	83.19758673%	[82.2784%, 84.0783%]
6631	83.20012065%	[82.2811%, 84.0807%]
6632	83.20265380%	[82.2838%, 84.0831%]
6633	83.20518619%	[82.2864%, 84.0855%]
6634	83.20771782%	[82.2891%, 84.0879%]
6635	83.21024868%	[82.2917%, 84.0903%]
6636	83.21277878%	[82.2944%, 84.0928%]
6637	83.21530812%	[82.2970%, 84.0952%]
6638	83.21783670%	[82.2997%, 84.0976%]
6639	83.22036451%	[82.3023%, 84.1000%]
6640	83.22289157%	[82.3050%, 84.1024%]
6641	83.22541786%	[82.3076%, 84.1048%]
6642	83.21288768%	[82.2949%, 84.0925%]
6643	83.21541472%	[82.2976%, 84.0949%]
6644	83.21794100%	[82.3002%, 84.0973%]
6645	83.22046652%	[82.3029%, 84.0997%]
6646	83.22299127%	[82.3055%, 84.1021%]
6647	83.21047089%	[82.2928%, 84.0898%]
6648	83.21299639%	[82.2954%, 84.0922%]
6649	83.21552113%	[82.2981%, 84.0946%]
6650	83.21804511%	[82.3007%, 84.0970%]
6651	83.22056834%	[82.3034%, 84.0994%]
6652	83.22309080%	[82.3060%, 84.1018%]
6653	83.22561251%	[82.3087%, 84.1042%]
6654	83.22813345%	[82.3113%, 84.1066%]
6655	83.23065364%	[82.3140%, 84.1090%]
6656	83.21814904%	[82.3013%, 84.0967%]
6657	83.20564819%	[82.2886%, 84.0844%]
6658	83.20817062%	[82.2912%, 84.0868%]
6659	83.21069230%	[82.2939%, 84.0892%]
6660	83.21321321%	[82.2965%, 84.0916%]
6661	83.21573337%	[82.2991%, 84.0940%]
6662	83.21825278%	[82.3018%, 84.0964%]
